text,label_meaning
只有这样，侨务工作才会越做越好。,3
当一个社会“可爱的人”多起来的时候，它才可能成为一个可爱的社会亦即我们所向往和追求的理想社会，而理想社会的实现则有赖于一代代人的不懈努力，有赖于每个人“从我做起”。,3
他常说：“只有群众感到需要怎样作以后，作起来才会收到真正的效果。”,3
直到2015年10月31日凌晨，巡逻警卫才发现盗墓行为，此时嫌疑人梁成刚等人已逃离。,2
正是由于始终把维护国家统一和民族团结放在第一位、落实到各方面和全过程，民族区域自治才不断发展完善、行稳致远。,3
想到这里，他一个箭步又跑回了猪圈，一直救活了第六个、第七个、第八个猪崽，才回去休息。,2
脚正才不走歪路王亚兰对于党支部“一班人”的要求是严格的，尤其是对自己这个“班长”要求更严格。,3
这种麻醉手术，我们过去在广州门诊都不敢做，一定要在医院手术室有急救设备才做，现在决心打破旧框框，小心地进行手术和观察病人的变化，结果手术过程很好。,3
因此，人们呼吁“理财文化和商业伦理还需要有人多讲讲，才不致使市场经济走入歪道”。,3
当谈到他冒着生命危险，逃出营场的原因时，他说，他想回到共和国的心是那样急切，而“国际审查”又是那么渺茫和不可信，因此他才在二十四日下午趁特务们稍一疏忽，就爬出铁丝网逃出来。,3
只是由于苏联的反对，会议才决定在战后要建立一个统一的德国。,3
老皇帝一眼把人看错，或新皇帝有个发展变化（人是可以变的），“社稷”就倒霉了，只有等这个皇帝死掉，换上另一个皇帝，才可能有转机。,3
只有在室内才可能做到最大限度的集中精力，热烈气氛，浓缩感情。,3
经李明岭的爱人王德兰（党员，也在该厂工作）多次请求和厂里医生帮助，厂里才借了一百八十二万元给李明岭，付清了药费和住院费用。,3
只有在特殊的时间和空间，国家才可以采取直接控制的形式。,3
接到先遣入关的命令时，部队才从塔山阵地上撤下来，尚未休整，冬装也没发。,2
唯有我们这样的国家才会出现这样的奇迹。,3
多亏他采取的措施得力，才化险为夷。,3
今天下午，一位马龙派主教在贝鲁特南郊被武装分子绑架，经杰马耶勒出面交涉才于当晚放回。,3
他在高中念书时，向往大海却没见过大海，到了小岛，才发现大海并不象湖水那样宁静，一天到晚，海浪吵闹不休。,3
解放前他给地主当了六年长工，没田没地，土地改革以后才分到一亩六分田和一间房子。,2
这时，我才发觉，身下这只机船，马达的轰鸣早被涛声吞没了，自身的驱动力显得那么无足轻重，船身紧紧伏贴在黄龙的脊背上，不可抗拒地任其奔突、奔突……啊，黄河！,2
去年赴俄滨海边疆区某市座谈，俄方市长开完会又坐到我们车上，滔滔不绝可着劲儿推介项目，直到我们的车离开该市才下车”，对岸的热情让绥芬河市委书记赵连钧连呼“超预期”。,2
本来只有在以较大的时空领域为研究对象以至于可以忽略基本粒子的内部结构时，才可以把基本粒子看作数学的点。,3
头一批二十公厘直径的斜柄钻头，经过三、四个月的反复制造才初步试制成功。,2
只有当电视介入了最广大的普通观众的现实生活，我们的社会才会形成真正的电视文化，而仅有消闲娱乐功能的电视至多只是娱乐文化的一部分，却无法涵盖内容丰富的现代电视文化。,3
魔湖岛中修建了一座神庙，形成了一座小而可爱的湖心岛屿，据说里面供奉的是莲花生大师，当枯水季节到来时，人们才可以步行上岛朝拜，涨水季节人们只能隔江相望。,2
最后才和师部叫通了，但也只讲了几句，因为怕暴露目标，连马达也不许多摇。,2
琵琶是弹拨乐器，声波是虚线，而交响乐是管弦乐，声波是实线，因此琵琶的声音具有穿透力，不会被交响乐的声波盖住，才可以作为引领性的独奏乐器，和交响乐融为一体。,3
童汉尧知道郭明月过去一向喜欢把余粮囤在家里，要用钱才卖。,3
双方激战了三局，中国选手才以二比一获胜，得分再次领先。,2
我们又钻过了一道窄峡，才发现水源。,2
出版局把福米娜的著作一直拖了五年才出版，在这当中这本书遭到了许多批评，事实上就是硬要作者接受当时广为流行的错误见解。,2
有些单位要求应聘人员先办理了离职手续，然后才介绍报名应聘，这是不符合招聘工作的精神的，应该纠正这种做法。,2
服务队队员、流体控制专业学生傅忠勇对我们说：“毛主席为雷锋题词发表6年后，我才出生。,2
经过三个小时的努力，才做熟了第一顿饭。,3
而我并不是一个差等生，妈妈也许是怕我考上自己理想的大学后，会主动放弃出国的机会，才决定让我在高考前出国。,3
他是河北省固安县人，今年1月才参军。,2
企业只有经常向职工进行正确的思想观念，提出新的目标任务，使职工保持积极的危机感教育，才会有活力。,3
只有在理念的基础上，往实践的方向更进一步，时间才会给我们留一扇门。,3
正是由于双方从大局着眼，本着平等互利、互谅互让、求同存异的精神，作出了不懈的努力，才克服了各种困难，妥善处理和解决了彼此的分歧，取得了“双赢”的结果。,3
只有阳春四月，中原才会出现这种风的走势的，整个一股来势很猛，像是从大地深处冒出的一股阳气向高天垂直地吹拂上去，大约在300米或更高些的天空又猛地改向舒卷着流向远方。,3
建塘之初，主要用于防火消灾，后来才利用起来养鱼供自家食用。,2
他说：“只有大救星毛主席教导下的运动员，才会进山来为咱牧民们表演啊！,3
只有传统的艺术，大众喜闻乐见的艺术才允许拼凑、模仿、因袭和师承，因为传统就是在因袭和继承中落脚喘息的。,3
为了受到表扬才去干某一件事，那就算不得全心全意为人民服务。,3
他说：“因为这边人工费很高，为了省钱，自己能做的都学着去做，实在搞不定了才会请人帮忙。,2
只有干出实事，求得实效，社会的物质生产和精神生产才会不断向前发展。,3
中罗友谊之桥的架设者从布加勒斯特乘汽车，沿着喀尔巴阡山往西行，清晨出发，天黑才到达西部边境重镇阿拉德。,2
这时‘迎迎’才四肢无力地躺了下来。,2
与此相反，美国雇佣军队在战争中却是愈战愈弱，其无可避免的失败早已成为定局，连美国侵略者自己也认识了这一点，因此它才不得不接受停战谈判。,3
"直到当日，美国白宫宣布,在参众两院相继通过了旨在解决债务违约危机和结束政府停摆局面的议案后,总统奥巴马才下令所有的联邦政府雇员于17日回到工作岗位上。",2
现在他认识到，正因为过去自己做官当老爷，严重脱离群众，背离了毛主席的革命路线，才受到群众的批判。,3
他先去拿了一些育秧用的尼龙纸，把土坯遮盖好，然后才去场里盖队里的稻堆。,2
直到有一天，漂泊的心疲倦了，忍不住将它小心翼翼地剥开，才发现里面只有沉甸甸的两个字——乡愁。,2
因为，正是他上台时所依靠的那些极端殖民主义者竭力反对撤出法国驻在突尼斯的军队，并且不断对突尼斯进行军事挑衅，才使得两国关系越来越恶化。,3
只有以求真的态度做踏实的工作，保护环境，走可持续发展之路才不会成为一句空话。,3
一九五二年三月，她爸爸生了病，一直到第二年四月才好，这么长的时间里，不仅享受着公费医疗待遇，还发给薪金。,2
但是出门旅行，依然有很多烦心事，比如驱车去到景点后才发现无处停车，景区内人满为患、看个景点要排队两三个小时，网上报的旅行团赶时间削减景点等等。,2
萧红构思于1937年的武汉，因时世动乱不安，转徙流离，直至1940年12月才在香港完成。,2
她说：“部队经常派干部战士帮我料理家务，管理羊群，才使我能抽出身来参加学习。”,3
但是，现实中消费者维权时却需要出具“第三方证明”证明商家售卖的商品为假货，才可立案。,3
叫他填表，籍贯写成中国，住址写成乐山地区公安处收审所，反复问话才吐露了一句：“我死也不回去，说了还是死。,3
是粉碎“四人帮”与改革开放，才使这位朝鲜族汉子重获新生。,3
发展组织和“只是满足社员群众的供销要求”不仅不矛盾，而且是一致的；也只有首先发展了组织，才可以实现“为社员服务”的业务方针。,3
采访中，一位执行法官说得好：“只有形成‘老赖’人人喊打的社会氛围，‘老赖’才会真的绝迹。,3
生产关系只是经过一些时候，才会被改造得适合于生产力的性质。,3
寿张县委对许多重要工作，经常是经过充分酝酿，热烈讨论，反复调查研究才取得一致意见的。,3
最近几年我们这里，种的花生很少，只是去年才多种了一些。,3
看来，苏联仍然坚持其“联系”原则，即只有在严格遵守反弹道导弹条约的前提下，苏联才同意达成削减战略武器条约，其目的是想压美国取消“星球大战”计划。,3
只有教育越办越好，各方面拿钱办教育的积极性才会越来越高。,3
到了楼下，他才发现，打车软件迟迟没有回应。,2
后来是合作医疗给我一家带来了好处，教育了我和家里人，我们全家才从心底里爱上了合作医疗。,2
我们是经过这三年时间，有选择地确定了我们的相爱关系，又经历了三年的考验，一直等到党中央调你回国，才在我们两地党的组织的同意下，我从天津到广州，于1925年的8月结婚了。,2
南京师范大学心理健康教育咨询中心咨询师裴涛分析，在这种错误认知的指导下，欺凌和暴力才会屡见不鲜。,3
一直到工程即将完工，要核计水电装置预算的时候，才发现建筑面积超过原计划一倍半以上。,2
待看到曹禺为什么要写《雷雨》，是怎样写《雷雨》时，才发现作者的用心。,2
他说，“我和周恩来的会谈通常都是从下午3时开始一直谈到晚上，甚至半夜，只在吃饭时才停下来。,3
要想保证牛奶的质量，就必须保证高质量的饲养水平，有了高质量的牛奶，高质量的奶制品才会成为可能。,3
可我国登记献骨髓的人只有2万人，实际上需要10万人以上才可能建立生命保障机制。,3
因为有了“两手抓、两手硬”，才使今日刘桥一矿面貌一新。,3
最后，公司召开了斗争大会，在群众的压力下，又加以证据确凿，史凤玺才不得不承认这一贪污事实。,3
只是美国在信贷需求量出现周期性的不高的情况才使世界的利率下降。,3
而这种感情，也只有像他们这些长时间从事水利建设的工程技术人员才会体会得那样深切。,3
婴儿是横位，卫生员从晚8时直忙乎到深夜12时多，才使母子平安。,3
仿佛生态保护、生态重建只有政府才关心，老百姓两眼只会盯着门前的一亩三分地，老百姓难道就真的不关心身后的这片土地了吗？,3
中国队对波多黎各队的比赛争夺十分激烈，经过两次延长期才决出胜负。,2
为保证这一工作稳步进行，使企业把功夫下在抓管理上，对国家级企业必须在一个等级上稳定一段时间后才可申报更高等级。,3
其实正因为我们对于卫生工作的注意，才会使美国侵略者企图散布的疫病，没有能够扩大蔓延。,3
25日上午，在3名旅客代表多次督促下，这次班机才决定起飞。,2
到厨房参观大煮干丝的制作，一片小豆腐干横切32刀才及格。,3
不过，欧美之间的这次钢铁协议必须得到有关国家钢铁业领导人的批准才会有效。,3
由于及时采取了措施，才化险为夷。,3
评论强调说，对南斯拉夫人民真正关心的苏联人对南斯拉夫居民的困难深深同情，只有丧失良心的诬蔑者才会颠倒黑白。,3
进入公园以后，记者才发现，公园内其实只有一条通向麦金利河谷的道路，其他的地方只有步行。,2
而只有在把这头几个问题加以讨论并解决以后，才可能和平解决远东问题。,3
在周午生的工笔绘画中，他为观者提供了不再高大辉煌、不再教义味浓厚的绘画风格，而是突出了高雅细腻，出人意表并且使人久观之后才会恍然大悟的愉悦经验。,3
出生于上个世纪二十年代的奶奶，年轻时经常是看着星星就出门，伴着月亮才回家，即使这样，一家人还得饿着肚子过日子。,2
事实上，现代人也是在二十年代乘飞机考察秘鲁时，才发现它们的存在。,2
列宁说：“只有社会主义才可能广泛推行和真正支配根据科学原则进行的产品的社会生产和分配，以便使所有劳动者过最美好的、最幸福的生活。,3
根据这样一种典型化的社会化生产所得出的对未来社会特征的预测，也只能在那样一种高度社会化生产的社会中才可能以纯粹的形态存在。,3
仁义礼智之名只是在有了这种行动以后，才产生出来。,3
到底能拿多少枚金牌，人们似乎也不那么关注了，只有参加某些竞猜活动的人，才会仔细算算金牌账。,3
她说：“刀不磨要生锈，人不劳动要变修，坚持参加集体生产劳动，工人阶级的本色才不会丢。,3
许多重大项目的设计和研究是经过几十次到几百次的试验才取得成功的。,3
正是凭着“三个不相信”的精神和作风，才使杨根思在解放战争中成为全军闻名的“爆破大王”和战斗英雄。,3
只有明确地指出美帝国主义是和平的敌人，才不至于导致各国人民迷失斗争的方向。,3
直到5月中旬，非典疫情缓解，她才到医院化疗。,2
有的教师也认为，学生只有识字多，自己脸上才光彩。,3
国家有关部门立即采取了一系列措施，才使存款额有所回升。,3
他说，只有洪森及其金边政权的同伙不是作为所谓的“柬埔寨人民共和国”的代表时，他才同意在雅加达会见他们。,3
这些协定的出发点是拒绝集体安全的原则，使一些欧洲国家同另外一些欧洲国家处于对立状态，挑拨欧洲国家之间的矛盾，以及继续军备竞赛，只有新侵略和新战争的计划才会如此做。,3
幸好这对年轻人会说英语，申明自己是首次来澳，并已如实申报了食品，只是对具体规定不太清楚，最终才免遭罚款。,3
因此，他反对先验地要求作家在写作之前具备共产主义世界观，或者说“改造好了”才去从事写作。,2
任何食物放在猴子们面前，猴王不先动，哪个猴子都不敢动，只有等猴王享用完了，众猴们才一拥而上吃将起来。,3
在各种情况切实弄清后，才予批准或上报，改变了以往那种只看报告就批的官僚主义作风。,2
正是因为结识了知心朋友，遇到了热心肠的人，海归的异国求学时光才变得不那么漫长。,3
他一直谈到深夜才出去。,2
越南南方人民忍无可忍，才坚决起来展开自卫斗争，为民族解放、为自己的生存和民主权利，进行了英勇顽强、前仆后继、可歌可泣的斗争。,2
正是在这种情况下，培·萨纳尼空政府才不得不宣布所谓取消“管制”老挝爱国党和拥护和平中立政策委员会的领袖们的命令。,3
1960年实行包产、包成本和按月发工资以后，财务管理才大大改观。,2
业内人士表示，藏家如果拥有锐利的鉴赏眼光和高超的辨别能力，并对艺术品的技法等各个方面都有全面的了解的话，才可能有机会“捡漏”。,3
中国选手最后靠在体操、乒乓球和羽毛球三个优势项目赢日本十九枚金牌，才奠定胜局的。,2
只有在所有努力均告失败，而有关的公司又面临履行合同的最后限期时，我们才决定采取这个最低限度所必需的行动，以维护联合王国的利益”。,3
独立检察官斯塔尔预计要到下个月才向国会提交他的调查报告。,2
于是，他和分区领导先后来到广济圩和枞阳江堤，在大堤上一直干到深夜3点多钟才回到营区。,2
而且在传统与现实这新与旧的碰撞中，才会产生社会向前的火花。,3
姑无论共产党和民主党派的关系，并不像周公与成王那样是“君”与“臣”的地位，就是帮助也是为了建立社会主义社会，才在同一目标之下共同奋斗的。,3
我们是经过了长期的冬季才回到春天来的。,2
解放军驻陕某部前身是南泥湾359旅，官兵们虽然面临着部队压缩整编和转业复员，但他们在抗洪战斗中，个个奋不顾身，与武警战士和地方干部群众一起投放50万个土袋，1.2万立方米石头才堵住决口。,3
一九四三年到军区军工厂一所造过枪，至今年旧历三月十五日，才到濮县造船厂做铁工。,2
可他从没找人说过此事，没有一句怨言和牢骚，一切听从组织的安排，只是1955年10月1日在天安门城楼上，毛泽东同志向他问起此事，他才不得不如实汇报。,3
后经家属向院长请求，才在五月十九日给他开刀抽脓千余CC。,3
1948年解放石家庄时，他被俘后开了小差，逃到蒋管区，1950年不得已才受招聘到东北参加工作。,3
买回以后，在八一大队实地采用时，才发现这种快速收割机用在原浆田上，不仅推不动，还会掉穗，只好原件退回。,2
任何美丽的形式如果脱离开生活，将会空虚乏味；只有结合生活才会鲜明生动，为了满足群众多方面的欣赏爱好，也需要在继续深入生活的基础上，增加更多的品种，创造更多的风格。,3
这样坚决地为工农兵服务的结果，才使电影这一最具有群众性的艺术，开始发挥它巨大的作用。,3
正是由于李庄抗日群众挖地道、埋地雷、割电线、送情报，同游击队一起协同作战，才使日寇松井耳聋眼瞎，如野牛陷入火阵。,3
在群众的阻拦下，小汽车再次撞倒一名妇女，才停了下来。,2
台湾怎样才不会变穷？,3
总是要斟酌许久才去给人家提。,2
一直把它在“储藏箱”里放了好些年，最后在导演电影《锦上添花》时，才了结了多年的宿愿。,2
我们的文学艺术工作者必须充分认识这个弱点，努力克服这个弱点，然后才可能对我们的拥有六亿人口并且已经开始社会主义建设的伟大的国家作出更多更大的贡献。,3
当人们从“文革”中苏醒之后，才发现神州大地被毁得不堪入目。,2
顺德县有一个社，在讨论生产规划的时候，出现了一个劳动日收入三元二角的方案，开始人们很高兴，但一检查，全是依靠投机倒把来获利，又一深追，才发现这个方案是靠几个富裕中农拟定的。,3
李三元抓住了敌人的机枪正拚命争夺时，三个顽军冲来了，恰巧这时排长赶到，扔去了一个炸弹才夺了机枪，他们就守着阵地向敌人扫射起来。,3
开初，我还像在伊宁市内一样，想从过往的人们的服饰上找寻“丰富多彩”的丰姿，走了一段路以后，我才发现，这种想望并不切合实际。,2
有这种境界，他才会时刻提醒自己：党员干部必须珍惜自己在职工中的形象。,3
正是在这样的情况下，中国才不得不停止剩余的最后一部分援助。,3
直到1962年“五一”节前夕，《人民文学》编辑部才喜接中央办公厅电话通知：主席同意发表他自己选定的六首词，并亲笔写了小序，请速派人取稿。,2
几十张铁锨齐赶来，一场危险才免去。,3
它飞呀飞，飞到翅膀擦着白云了，才停下来。,2
只有根本的质变，用革命手段推翻资本主义奴役制度才创造了建设新世界的可能。,3
等他们的产品畅销以至供不应求时，别人才“发现”他们，但市场已被他们占领了。,2
可见，有了宽容和理解，才会有美丽的传说，美丽的生活，美丽的故事。,3
自此以后，同学们对读报才发生了兴趣。,2
桑玉本同志正是由于成功地发挥了各个总支委员的作用，才使整个煤井的工作进行得有条不紊，他自己能腾出主要精力抓主要矛盾，党总支也领导好了全面工作。,3
只有依靠群众，开门整风，反骄才反得准，反得彻底。,3
正是有了这一种浩然正气，才使中州铝厂走出泥潭，迅速走向健康发展的通衢。,3
因为需要注册并拥有全部相关甚至相似的域名，才可以保护自己。,3
这种医院由居民自发举办，每当疫病流行时节，居民们腾出自己的家宅，把当地的流行病患者隔离起来，请医生进行诊断治疗，直到患者康复后才准其回家，以防传染。,2
老人听了我们的提问，哈哈地笑了，他捋着胡子说道：“人乐笔才勤呀！,3
今年夏天曾经遭受严重旱灾的百龙岗村村民们逢人就说，是党的好政策、好领导才使咱庄户人苦尽甜来。,3
直到晚上8点，公司接管人员才全部撤回。,2
了解群众的供销情况，根据情况订出计划，组织生产才不盲目。,3
该养猪场已生产3年了，现在才叫安装环保设施，这3年被严重污染的土壤、地下水咋办？,2
王老太这才如梦方醒，连呼上当。,2
他是真正在部队里滚了一身血迹的人，才写得出这样的文艺作品来。,3
这样，我们所希望的大众创业、万众创新的局面才会到来。,3
为人民服务是我们党的根本宗旨，只有不断改善人民的生产、生活条件，提高人民的物质生活和文化生活水平，才会极大地调动广大人民的积极性，加快我国社会主义现代化的进程。,3
只有你对它有了感情，你才会爱它，把自己的心血灌注于内，和它同呼吸共命运，为它“废寝忘食”，为它“受尽风霜雨露”。,3
在编写剧本之前，我把写作的提纲、初步构思的人物、情节，分回讲给演员们听，大家提了不少意见后我才动手。,2
但是，只有在他们不断受到伟大的毛泽东思想的哺育，用毛泽东思想武装自己以后，阶级觉悟才发生了质的飞跃，成为一个自觉地为共产主义事业奋斗的无产阶级先锋战士。,3
妇女”这两个字，将在什么时候才可以不被特别地提出呢？,2
如此，他才可以把难以清理的情丝一古脑地摊置在难以人为扩展的平面上，把自己的情绪形诸笔端。,3
金、马本来就是福建的行政管辖区，台、澎在九十八年前也是归福建管辖的，1885年才从福建分出去，建立省治。,2
道”本是文学作品的精髓和灵魂，“文以载道”才会使作品具备充实的内容和丰富的意义，以及感动人心的丰盈力量。,3
直到解放后，日子才一天天好起来。,2
只有我们团结了，才会有任何敌人都不可战胜的无敌力量。,3
厂方又用了十一袋水泥，才勉强堵住了漏水的地方。,3
唯有如此，才不致使自己真正想表达出来的情感被遮挡、淹没。,3
但就在这封信后面附告一行：“我最近心力衰竭一次，搞得上气不接下气，到医院急救，住了十天才出来，对我说这是第一次警钟。,2
但是，科桑代法官说，这笔巨款不会马上归还，只有在菲律宾司法当局明确了这笔巨款的用向之后，瑞士银行才会把它归还给菲律宾。,3
这样才在我们面前出现了一个新的生动、紧凑的艺术整体。,3
正是由于这一点，美帝国主义者和苏联修正主义者才大为恼火。,3
韦蕙莲激动得连连说：“这种事只有在中国才会发生！,3
叶冲表示，社会赛事呈现繁盛之势，对击剑选手来说是一件好事，“实战对于选手能力和经验的提升至关重要，只有在比赛中多经历，才会少一些一剑之差的遗憾。,3
尤其是双职工，下午四、五点钟才下班，还买得到好菜吗？,2
有些田里草特别多，首先要集中力量除草，然后才好追肥，不然追肥也很难有效。,3
后来社务管理委员会才决定把这些粮食预分一部分给社员，又出售余粮六十万斤，并且还交纳了一部分公粮。,2
你们考虑过没有：这些棉花经过多少人的劳动才到了你们的手里？,3
因此，中国方面才不得不进行自卫反击。,3
听说，有的蚁窝要经10余年的艰辛劳作才大功告成。,3
正是因为失却“知情权”，才会不断地出现众多小业主消费者被不良发展商恶意坑害之事。,3
他在海上搏斗了整整二十五个小时，实在支持不住才又回到原来的荒岛。,2
作曲以京味儿的京剧音乐为主线，大胆运用戏曲舞台的音响效果，独创一格，发前人所未发，才会有惊世骇俗之作。,3
此项赛事酝酿了许久，但因为资金问题导致比赛几乎流产，最后由广州日报大洋网出资才使比赛得以实现。,2
美国国务卿舒尔茨表示，只有以色列、约旦和巴勒斯坦立即进行直接谈判，美国才会同意召开中东和平国际会议。,3
只是在两次世界大战期间，为了动员人民反对德国军国主义和法西斯主义，美、英、法的领导者才不得已又从档案中抽出“自由民主”的旗帜，并依靠它取得了胜利。,3
只有稳定，中国才会对世界和平作出贡献。,3
如果人人都愿多做奉献，社会就会变得更为富有和温暖，人间才会充满温情与友爱，希望与光明。,3
他们说，只有红军才会徒步走过连牦牛也不敢走的沼泽地。,3
回顾两岸关系发展过程，1992年两会达成“九二共识”，才促成隔年在新加坡举行的“汪辜会谈”，奠定了两岸几十年来互动交往、和平协商的基础。,2
有人半信半疑，挨门又去请，还是碰了钉子，大家这才信了。,3
为什么现在这种形式和内容的波兰共和国宪法草案，直到立宪议会成立的末期，即到一九五二年才交给立宪议会讨论而不在五年以前立宪议会成立的初期交付讨论呢？,2
在这种情形下，公司经理才下令停止了销售。,3
割大豆，他由每天割二、三亩增加到八、九亩；割玉米秸，六个人掰棒才供上他一个人割；脏活、累活他抢在前面。,3
他指出，在相应的共和国境内的任何经济和社会文化活动都应取得当地人民代表苏维埃的同意后才可进行。,3
我们到了北京，才发现这是辽宁省劳动厅等单位一小撮走资本主义道路的当权派和极少数顽固执行资产阶级反动路线的人耍的阴谋。,2
浸水的书籍要等候它干了才可以翻动，假如仍揭不开，拿到水锅上隔水用蒸汽蒸它一下，也会容易揭开，这是大家所知的。,2
这一天正是端午节，汪世成同志还没有吃中饭，马上背了蒋金莲到县民政科、县医院，交涉看病的事情，直到下午三四点钟把事情办好，他才回家吃中饭。,2
自己过去“丰富”的不是无产阶级革命战士的战斗激情，而是资产阶级的“腐蚀剂”，所以才唱跑了调，跑到资产阶级的调上去了。,3
他在进门的时候，很熟悉地弯下了腰，这样才不会碰着他的头。,3
第二局两人苦战一番后，熊国宝才以15∶10取胜。,2
但是，开了好几次会，才决定由谁设计。,2
这样的干部多些，我们的事业才会更加辉煌！,3
在周总理的干预下，邱会作才勉强做了局部调整。,2
作为一个普通观众，作为一个历史过来人，由于热爱，我才写出自己的看法，不妥之处请批评。,3
是毛主席他老人家及时地为我们指明了走合作化的道路，才刹住了这股歪风。,3
只是到了停火以后，美国才从北汕、万象等地空运大量叛军和军火到这个地区进行活动，美国军事人员也被运到这个地区，来指挥叛军作战。,2
他说，由于你们对我们的深厚友谊，才使得我们的会谈能够顺利地进行，并在今天签署了一个意义非常深刻的共同声明。,3
亚洲妇女代表会议确认：只有帝国主义在亚洲的完全失败，连带他们的走狗亚洲反动政府的失败，亚洲被压迫的人民和妇女，才可以获得他们的权利。,3
风格上的不统一必须经过时间，经过努力才会逐渐统一起来。,3
在做了这些征求意见的工作之后，他才向中央当时的主要领导同志提出了建议。,2
群众反映了一年有余，直到今年“五一”节厂领导走访工人家庭时，才动手解决。,2
对于1989年风波的反思和认识，必须站在党的立场上，人民利益的立场上，才会得到正确的结论。,3
他托人向文化接管委员会商洽，并送来他费时年余才写定的书目。,2
等了好半天，才发现她走到瓜园那边去了。,2
针对这个问题，我又召开了班组长、老工人座谈会，才发现这个车间由于没有抓好思想工作，少数青年人不服从调动，以致有的工种多的人调不出，缺工岗位补不上。,2
内战”从二月打到五月，到了六月，两个革命组织才又重新联合起来，建立了全厂统一的革命组织“六一○”革命造反兵团。,2
这种粗暴的干涉，当即被省科委和省长所制止，该片才在省电视台和中央电视台播出。,2
走进大赛车博物馆，我才了解到澳门格兰披治赛车是世界最古老的街道车赛，也是世界上唯一同时举办汽车比赛和摩托车比赛的街道赛事。,2
我好说歹说，最后付给他20元钱才了事，买票剩的4元钱也被他留下了。,2
我向这家报纸提出了意见，他们才又发了一封“来函照登”。,2
还有人认为，只有发展说话的杂技才可以使它具有为政治服务的强烈作用，其说不一，认识是极其纷繁的。,3
一直到一九七七年，由于美国国际收支逆差再次扩大，金价才又开始上升。,3
而自治区的一位领导同志说，区党委领导原来对此事不大清楚，六教授的信登报以后，才叫下面来汇报了一下。,2
至于您在信中提出的政府首脑会议的议程问题，我愿意告诉您，我们认为，列入议程中的问题应该是会议的所有参加者都愿意讨论的问题，换句话说，各项问题应经过双方取得协议后，才列入议程。,3
中央民族卫生工作大队一个小组在类乌齐治疗工作结束离开时，当地僧俗人民冒着大雪送他们到数里之外，经该组同志多次答谢和劝说，才依依不舍地回去。,2
字写成后，30多名石匠用了半年时间才刻成。,2
历史告诉我们，广大劳动群众是为了生存和幸福才去进行一次又一次的斗争的。,3
最近又有一件使我感动的事，这只有在今天毛主席领导的人民时代里才会有的：我的家从爪哇寄来一本关于医学的参考书。,3
正因为这样，才使我们党保持了旺盛战斗力，使党的事业步步胜利。,3
我们感受最深的，就是他们不断深化企业改革，逐步建立了一套基本适应市场经济的内部经营管理机制，正是由于这种灵活的经营机制，才使莲花越开越艳。,3
张三荣很着急，他跑到蟠龙、洪水一带没有买回烟苗子，最后跑到河北省涉县东料城公社，才买回了七万多株烟苗。,2
黄岩谊表示，“将不同研究领域、研究背景的老师和学生聚集在一起，共同推动科研发展，这才使得此次研究能够融合多方智慧，最终获得成功。,3
正是由于一届又一届代表通过传递“接力棒”，才使我国的整个法律体系，逐步走向完善。,3
有一位赶了三十多年车的车把式告诉我：马骡得了“结症”，常常是松了套、卸了车以后才发作。,2
当我国煤炭的气化和液化技术取得突破后，才可能给管道输送创造有利条件。,3
他们说：“人家专家几年才写出来，而我们要在几十天写出，那怎么能成呢？,2
王虹说：“相信你才交给你，有什么好数呢？,3
只不过由于软件较贵，才使得百姓退而求其次，追求了清晰度仅240线、只有两个声道的VCD机。,3
也正是因为如此，他才会在哈佛中途休学以专心玩他心爱的电脑。,3
但科学家同时发现，在这些缺少MAOA的儿童中，只有接受不良教育的儿童在成人后才会出现极端的反社会行为，而在适宜的家教下孩子并没有出现反常行为。,3
但是，过去医药工业部门对发展中药的重大意义却认识不足，认为搞西药的不必过问中药，有些行之有效的中药自己不研究，等到外国人学去了，才又从外国学回来。,2
演唱者邓玉华说：“虽然我1942年才出生，没有参加过抗日战争，但是我唱这首歌时，仿佛也置身于抗日队伍中，进行了一次勿忘国耻的心灵净化。,2
只有在这两万名烈士的面前，也只有在他们面前，我们才会跪下来，为了像我们无敌的卡米洛·西恩富戈斯少校说过的那样对他们说“革命已经实现了”。,3
北朝鲜联络官又发现了两枚汽油弹，其中有一枚是未爆炸的之后，赶去追他，一直坚持了半小时，肯尼才同意回来。,2
只有切实关心和解决群众的具体问题，群众才会真正拥护我们。,3
更大的危害在于，负利率政策是在经济出现衰退、没有办法的情况下才使用的方法，几家央行把这些非常规手段变成了常规手段，人们对市场的信心就会进一步丧失。,3
他们不过是步前人的后尘，在隐没了前人的功绩后，才在历史上留下了自己的名字。,2
直至张艺谋来此拍摄电影《大红灯笼高高挂》，借助于名人与银幕，将“在中堂”推到世界面前，才使世人重新审视其价值。,3
至于群众集会直到上周才予以批准。,2
直到本届国会开幕4天后的10月16日，只经过政府和自民党少数人讨论认可的这项法案，才匆匆提交国会。,2
由于这一消息在中午时才发出，而通常发射失败在几分钟后就会报告，这让众多已报道“全球最小运载火箭发射成功”的媒体措手不及。,2
只有这一集体才为农村的机械化、电气化以及将来消灭城乡差别提供了可能。,3
梅兄从湖南来信，他要到六月底才可回津，也好，天津五月一日即开始进行文艺整风，梅兄即可避免一些无谓的纠缠。,2
据目前形势分析，黎以冲突单靠法国调解恐怕也难以成功，法国最终还得同美国以及参与调解的俄罗斯和意大利联手才可望奏效。,3
