text,label_meaning
就这样，她一个一个地问了一遍，没有一个小组表示同意才不得不罢休。,2
深夜人们才依依不舍地离开招待会。,2
今年八月，中南工业部燃料工业管理局才增设基本建设科。,2
老舍先生写出《茶馆》，这门源自于古希腊的艺术才初步完成了中国化移植。,2
一家人就这样观望了二十多天，认定食堂就是比家里吃得好，解除了疑虑，才参加了食堂。,2
通县农林局送给我们大队几张蚕种，一直放在大队部无人过问，蚕儿自己孵化，爬出了抽屉才不得不分给一些社员去养。,2
宋庆龄不愿离开她的同事，敌人占领机场前6小时才在大伙的劝说下乘飞机去重庆。,2
当天下午，他就跑去和青年同志住在一起，正月初三才回家。,2
在替补的较量中，两队打得难解难分，终场哨响起，火箭队才以88∶86险胜对手。,2
1991年法国军队的最后一辆坦克撤出，弗莱堡才不再受法国军事管制。,2
广大社员都满意了，才作为社员大会决议，交管理委员会贯彻执行。,2
当晚即与县委县政府一班人研究扶贫措施，凌晨3点多才休息。,2
2月底，涉案的第三方支付平台才向厦门公安机关反馈了涉案账户、资金流向等信息。,2
从10月底到12月，深秋与初冬的冷热交替着，过了12月初，寒冷的气候才会真正降临，这时成都每天的气温普遍在10摄氏度以下，人们都穿上了秋裤。,2
比赛最后350米才初见分晓，中国香港队的黄金宝稍稍领先撞线。,2
王经伟走村串户进行技术指导，山上蒸腾的暑气和毒气使他身上布满红斑，住进医院才“休息”几天。,2
一一九七七年，由于美国国际收支逆差再次扩大，金价才又开始上升。,2
每天6点上山，天色暗下来才下山，中午是饭团加山泉水。,2
在党委正副书记带动下，全体党委成员立即分片、走点，星夜传达，深夜两点钟才传达完，使上级指示立即得到贯彻执行。,2
上海申花队最后几分钟，才利用对方防守失误而得分，主场2∶0胜深圳队。,2
最近，因为西班牙官方有了透露，华盛顿方面才发表声明证实，原来事件中牵涉到核辐射和一颗丢失了的氢弹。,2
我们在一个削绝地带发觉了几个坑道口的时候，才停了下来。,2
后来，也许知道了被撞的行人只受了一点点轻伤，自己的罪行不是太重，米勒才向警察供认他本人就是肇事者。,2
上海万余学生代表冒雨在逸园举行欢迎大会，志愿军报告完毕，许多学生才发觉房子漏雨，自己身上给雨湿透了。,2
后来，大哥34岁才娶上媳妇。,2
可是实际上一九四九年十二月他才入狱。,2
解放后，日子才一天天好起来。,2
一夜晚八点多钟，才到茶厂，及时供应了烧柴。,2
办事马虎拖拉：有许多问题，早就应该解决也可以解决，但是平时不办，这次鸣放中受到群众批评才办。,2
雨果在被迫逃亡时，住在翟尔赛岛，后来迁居盖纳赛，第二帝国颠覆后才回到祖国。,2
工人孙殿和的头发、眉毛、胡子都被烧光以后，厂里才买了两套石棉衣。,2
有一次她讲到代数中的图象一节，事先考虑到这种抽象的概念很难为年幼的学生理解，怎么讲得深入浅出自己没有把握，就一连请教了七个有经验的数学教师，一觉得真正有把握了才去上课。,2
当天上午，黎真主党武装组织向以色列北部地区的两个犹太人移民点发射了40枚喀秋莎火箭，炸死、炸伤各1名以色列士兵，同时造成16名以移民受伤，下午，黎以双方冲突才停止。,2
一下午六时，批发站才在大家一再催促下，派何同志带着五份复写的字迹模糊的文件，匆匆来到了招待所。,2
解放后，我们才又聚首北京——人民共和国的首都。,2
村里人对这事不满意了好几年，去年八月才又翻起来。,2
“潘香球案件”被揭发后，才同时揭穿了王荣星等压制傅忠奎的违法行为。,2
就这样钢筋又被拉了回去，除锈合格后才使用。,2
16世纪中叶，欧洲的经济发展水平才与中国大体“在同一起跑线上”。,2
这位老教授送给他法国酒、外国电池灯，用汽车接他到饭店吃饭后，他才予以解决。,2
她在病人身边守候了六天六夜，伤势好转才回家。,2
华盛顿邮报”在报道这一消息时还指出，10月份的失业统计早已作好，但是由于这数字“具有明显的政治含义”，共和党“政府打算扣住这些数字，下星期二大选之后才发表”。,2
三支“钢铁”足球队，以首钢建队为最早，但足下道路不平坦，去年秋天才从乙级决赛出线，晋升甲级B组。,2
市委亲自抓住这项工作之后，才初步扭转局面。,2
这时，天下着雨，她们衣服湿了，又冷又饿，她们全不管，把小猪挨个抱回自己屋里，用单子盖上才休息。,2
大学生科技协会成立，我们才发现，科研其实举手可为。,2
十二月，杨副厂长才同意按照政府规定发奖。,2
去年7月，全民大办钢铁开始，副县长靳凤林和工业局长方子房先后去大悟三里城、武昌花山，学回炼铁技术，全县才升起了第一炉红火。,2
一天，老汉忘记了时辰，天黑才去接羊群。,2
直升机先运走了重病号，一27日中午1时，我们才回到普吉岛吃了一顿饭，这20多个小时里，游客就靠互相分享随身剩余的饼干充饥。,2
为此，他多次召开班子会和群众大会，到每家征求意见，绝大多数人都无意见才动工。,2
下涨村退伍军人郭于庆因家境贫困，51岁才娶上媳妇。,2
此后，张津京在国家队一闷6年，1995年世界锦标赛，教练才决意试用他参加团体赛。,2
大批人民警察闻讯赶来，我们才和那位被打伤的同志一道撤离。,2
此后，他投身中国人民的解放事业，出生入死，艰苦奋斗，1949年12月他和刘伯承同志率部进军大西南，才回到阔别29年的家乡四川。,2
我们继续给她指出，那个所谓“红卫兵”的组织对厂内走资本主义道路当权派是明斗暗保，他们一直把那些人保护在地下室里，“红卫队”哪儿也找不到，夺权的时候，才从所谓“红卫兵”总部的地下室里揪了出来。,2
孙雯、孙庆梅先后两次绝好的单刀赴会，总想靠近球门再射，把球带到对方守门员怀中才后悔不已。,2
60多岁的符德昌老人，面对一件件斗笠艺术品，仍将信将疑，凑到斗笠前瞧一瞧，摸一摸，才叹服得点头赞许。,2
一床被面，洗破了才同意换下。,2
他逝世的前一天，我才决意给他找一个人，但为时已晚。,2
这个村山高土薄，长期贫困，1980年，人均纯收入才87元，风气也不正，有几名村民因违法犯罪被劳动教养，有些党员和干部只顾个人发财，放弃党的工作，党组织处于半瘫痪状态。,2
他说是从前的陈奎之后，这才受他一拜。,2
他伤心地抽泣，嘴唇颤动着，发出“永远记住这个教训”的微弱的声音时，一种纯然快乐的情绪才在他那狭长的脸上表露出来。,2
我们要指出哲学对象的科学内容（不简单是研究对象只一个），也必须采取历史的态度，例如在古代和中世纪，哲学研究的对象和内容还是无所不包的，资本主义开始萌芽时，许多科学才从哲学的领域中分离出来。,2
北运河近几十年京津铁路和京津公路通车后，才代替了她的光辉的历史作用。,2
2013年寒假，一学生因为毕业论文前期准备不认真，李保国就要求他留在学校，大年三十写完才回家。,2
2011年，李泰祥因积欠百万元新台币手术费，友人代为募款，一代音乐家晚年经济窘境才为人知。,2
战士们怒吼着，枪打，刀挑，一气把敌人追出几十里路，青驼寺的敌人出动了援兵才停止。,2
这样的资本主义竞争一实行全行业公私合营才告结束。,2
中国共产党领导人民建立了新中国，政权的性质才发生了根本变化。,2
老于一个工点一个工点地检查着职工们的节日生活，查看炊事卫生条件，询问加班人员的伙食安排，十点多才从那赤台往回赶。,2
2015年10月31日凌晨，巡逻警卫才发现盗墓行为，此时嫌疑人梁成刚等人已逃离。,2
群众反映了一年有余，今年“五一”节厂领导走访工人家庭时，才动手解决。,2
天津局负责人去检查，才发现这种阳奉阴违的现象，严令贯彻推行苏联先进经验，并决定处分这个工程师。,2
去年1月，他才又被任命为稷山县委书记。,2
九月八日夜晚，小吴看过了毛主席接见红卫兵的电影，又同当年的红卫兵战友、现在的党委副书记荣泳霖一道，总结深入批邓的经验，次日凌晨才休息。,2
一从棉衣口袋里找到了，他才双手捧住，长嘘了一口气，满意地笑起来。,2
招待会原定八时开始，但客人在前半小时就开始到会，十一点半以后，最后一批宾客才依依不舍地握手告别。,2
这种医院由居民自发举办，每当疫病流行时节，居民们腾出自己的家宅，把当地的流行病患者隔离起来，请医生进行诊断治疗，患者康复后才准其回家，以防传染。,2
由于首都布鲁塞尔的特殊性，1988年，三个地区的划分才告完毕。,2
前后共收到四封这样的信，我都没回，那份免费的《时代》却三个多月后才停寄。,2
它们的主子总是要使唤这些仆从，完全山穷水尽、走投无路的时候，才不得不离开柬埔寨或者被消灭。,2
虽然这在医学诊断技术上是一大进步，但却一十九世纪六十年代以后，听诊器才在医学界得到广泛采用。,2
怀远县地处淮河边，历来洪涝灾害频繁，1979年才不吃返销粮。,2
一路上，他翻山越岭，攀悬崖，走峭壁，夜幕降临时，才在一个山坳里找到了这头牛，把它交给了生产队放牧员达娃顿珠。,2
全国解放后，在农村当治安主任，在人武部门工作，“文革”开始才不当干部。,2
王为民自己起初为了完成找狼、养狼的任务，经历了多次失败，他在从法国回中国的飞机上偶然看到了一部用真狼拍摄的纪录片《Wolf》，联系到了加拿大著名驯兽师安德鲁·辛普森，才使这一困难得到化解。,2
生意萧条了几年，近年复古成了潮流，黑胶唱片的记忆才又被人们唤醒。,2
对方接过烟点燃，连吸几口，烟雾在黧黑的脸上盘盘绕绕才回答我的问话，还过得去，就是很累人。,2
人类的智能是物质运动的一种特定形式，长期以来，人们就梦想着把这种智能赋予机器，让它能够更好地为人类服务，然而这个美好的愿望1946年出现电子计算机之后才变成现实。,2
但是解放以后，特别是在农业生产合作社发展以后，才在共产党和人民政府的指导之下，在一部分地方开始了有系统的水土保持工作，并收到了显著的效果。,2
县支行领导申请执行，法院派人执行时，才发现法院的保全物资已被变卖一空。,2
去年六月一日，我们伟大领袖毛主席，决定广播北京大学的第一张马列主义的大字报之后，革命的烈火才在北京大学熊熊地燃烧起来。,2
一实行公社化发动群众大规模治涝之后，这个情况才发生变化。,2
1884年中俄双方签订了《中俄续勘喀什噶尔界约》，规定自乌孜别里山口起“俄国界线转往西南，中国界线一直往南”，才使中国帕米尔地区的大片领土被沙俄割占。,2
根据当时的协议，很多运营商2003年才会偿还朗讯本金。,2
又一拍涛声响起，那颗悬着的心才复归于平静。,2
至于群众集会上周才予以批准。,2
有一次，他家访回来天黑了，在山林里迷了路，由于天冷，他不敢睡、不敢坐，只能在一块大石板上走来走去，天亮才回学校。,2
同年8月，我动身去延安，1949年中国人民政治协商会议召开的时候，我们才又在北京重见。,2
一工程即将完工，要核计水电装置预算的时候，才发现建筑面积超过原计划一倍半以上。,2
1929年夏秋之交，在上海闸北区的一次支部会上，洪灵菲才告诉我们，说党中央已经决定，要党员作家和党外革命作家停止论争，“共同对敌”。,2
可是女儿一直忙于工作，没有时间与爸爸多相处，爸爸70岁时，她才发现自己从来没有和爸爸一起旅游，后来就决定了要跟爸爸出游一次。,2
沿江海关被列强操纵近一个世纪，解放后才回到祖国的怀抱。,2
陈少敏的工作更繁忙了，他在家过完大年初一，就开始到各地参加兰展，做兰花生意，一立夏才回家。,2
他马上为这个伤员动手术，深夜十二点钟才吃饭。,2
我所在的高等学校发见胡风集团分子贾植芳的时候，我才大吃一惊。,2
从早到晚，列车跑了一千多公里，时间过了二十几个小时，在午夜时望见了长沙市的灯光，她才住了手。,2
但是，到后来，有时候一文章结尾时才发现，文章的风格就靠这一句话。,2
与新疆队的足协杯比赛，国安队在上半时依然找不到进攻的感觉，下半时才利用定位球机会打开局面。,2
解放后，这一亩多土地才回到农民手中。,2
如徐州建筑分公司拉拢东北建筑工程公司的技术人员八人，东北建筑工程公司来山东省人民检察署控诉后，我们才处理了这一问题。,2
龚文谟摄台商为何青睐长三角　　南通台商协会会长刘璟芳1993年就在江苏南通成立了全用电子有限公司，但近年“电荒”席卷珠三角和长三角的时候，她才发现长江出海口这个中等城市的价值。,2
每次为影片写主题曲，他总是反复看剧本，进入戏的意境才动笔。,2
这位干部很受感动，不仅没有回去看孩子，还到车间参加劳动，晚上十点多钟才回家。,2
中国的高铁发展成就令人惊叹，我原来以为日本的铁路技术比较发达，后来坐上了中国制造的高铁才发现，中国高铁不仅速度快、准点率高，而且价格也很亲民，非常舒适。,2
但后来几乎流了产，今年初才又重新开张。,2
后来，单位临时解散，蒲世明被分到甘肃，1977年才回到重新组建的设计所。,2
老贾回忆起祖父和父亲给地主当长工被活活折磨死，弟弟妹妹相继饿死，母亲牵着他到处流浪要饭，毛主席、共产党领导的八路军解放了他的家乡，才丢掉要饭棍，拿起枪杆子，参加了革命队伍。,2
当在村办企业上班的群众月工资达到200多元时，他这位当支书的月工资还在60元以下，1988年年底，在党员、群众的联名提议下，他的月工资才升到90元。,2
原来没意识到，结婚生小孩后，才体会到户口的重要性。,2
艾青前半生政治罹难，携带一家老小，先是跟北京大拨“难友”，在北大荒劳动改造了一年，年来又单独去新疆生产建设兵团，上世纪七十年代末才回来。,2
从广州到黄山洞路程是三百里，他不顾旅途疲劳，放下行李，第一件大事，就是挨家挨户访问贫下中农，宣传毛主席的最新指示，传达省革委会会议精神，一深夜才回家。,2
建设亚太自贸区的愿景在2006年河内APEC会议上首次正式提出，但2014年北京APEC会议才启动了建设进程。,2
李守正被俘前几分钟才向王仲廉报告：“形势很危险。,2
今年的旱灾比一九四二年——”“厉害多啦，从去年农历八月初八起，一今年三月二十日才下了第一场雨。,2
一九五三年的第一季度工程进度计划，开工一个半月后的二月十七日才公布。,2
这期间他上班没迟到一次，下班没早回家一分钟，上班时他要把妻子锁在家中，中午才匆匆赶回家照料一番，弄一点泡饭，简单地吃吃，妻子没有一声埋怨，他也没有一点懊恼。,2
麓县合作化后，大力兴修了水利，把过去的三万亩水田增加到八万亩，才从缺粮县变成了余粮县。,2
隆昌县共有小学教师一千多人，去年一月份才发展了八个党员，而且以后建党工作又停顿了。,2
火车距离桥头只有三十多米时，老大娘才发现后面开来了火车，她一时受到惊吓，反而跑不动了。,2
社会主义教育运动，揭开了阶级斗争的盖子，他才大吃一惊，和阶级敌人划清了界限。,2
1983年厂里一场大爆炸，致使15名员工伤残，那时还没有保险，巨额的医药费1997年他才付清，“把半辈子赚的钱都赔进去了”。,2
这台电滚运到该矿后，该矿也没有专人验收和检查，安装好，进行运转时，才发现错误，只好又拆下来，另请拨十极的。,2
二十世纪三十年代老罗斯福担任总统时，由于古巴人民的不断反对，美国才同古巴缔结“美古友好条约”以代替“普拉特修正案”，但是在条约中还是规定由美国继续霸占关塔那摩的基地。,2
养鳗鱼需要饲料，而饲料要用阿尔法淀粉做粘结剂，喂鱼时才不会散掉。,3
但是，所谓先锋队，正是它把工人阶级的先进分子团结在一个统一的组织里面，通过这个组织领导整个阶级，所以才叫作先锋队。,3
换句话说，是有大手笔为它们留下了绝妙好辞，才使它们经久不废、声名远播。,3
处女作《猎字九十九号》所显露的才华，他被调到海军创作集体，从此，他与大海结下了无比深厚的情谊。,3
正如马克思所说的：“人类始终只提出自己能够解决的任务，只要仔细考察就可以发现，任务本身，只有在解决它的物质条件已经存在或者至少是在形成过程中的时候，才会产生。,3
这些年，有小平制定的好政策，我们的国家才会发展这么快！,3
如此，冯敬他们才会初次参加世界大赛就表现出了“初生牛犊不怕虎”的猛劲和闯劲。,3
但储采比（即石油储量开采的年限）只是一个参考数据，石油储量的实际寿命要比人们设想的年限要长一些，至今发现的只是地球上石油总储量的一部分，也就是只有在当前条件下才可以开采的那一部分石油储量。,3
如此，他才作出这项惊人的决定。,3
仅此一项，每届就要投资近10万元，自然，这有陕西电视机厂和香港胜明实业有限公司这样的企业对文化建设的热忱相助，才使歌曲爱好者获得进修和比赛的机会。,3
3留学生：“分享旅游魅力”就读于英国格拉斯哥大学的宋静怡，自己喜欢自由行，所以才加入这个项目。,3
他指出，陈水扁最近不但没有信心，还表现出焦虑和六神无主，是才几个星期的时间，陈水扁身边的陈菊、陈其迈、林文渊、陈哲男，都先后高捷弊案而“阵亡”或是剩下半条人命。,3
也这样，这个梅特涅（注）式的反革命的“神圣同盟”才会把美国国务院、英国殖民主义者、南朝鲜李承晚、南越吴庭艳、中国蒋介石和印度的反动党派人民社会党、人民同盟联系在一起。,3
我想，这也是一种阅读思考的过程，我思考着，我才前进着，用柏拉图的话说就叫“我思故我在”。,3
国是大家的，不是某个人的，所以需要大家都来爱国，才会有成果。,3
速度要快，时间不够，而且他们总共才五个人。,3
他说：“这边人工费很高，为了省钱，自己能做的都学着去做，实在搞不定了才会请人帮忙。,3
有了这些条件，我们今天才可能召开这个全国高等教育会议，来讨论和部署新中国的高等教育工作。,3
我们就是相信你们，才到这个商店来买冰箱的，你们应该多为顾客着想。,3
但是这样，才大有可为，大有希望。,3
果然不出他所料，有的粮垛的席被风刮开了，他扛了梯子，拿着缝针爬上垛去，风大站不住，爬上去摔下来，一连三次才上去了。,3
意”者，“无”也，欧阳修参“无”参出了悟性，他才写出了“秋”的魂魄——“夫秋，刑官也，于时为阴。,3
工作离不开，他进藏24年才休假5次，每次都是按时返回，从不超假。,3
奈蓬尼阿奇教练表示：“对我们来说，进入决赛阶段已经感到很满意，但我并不以为我们不能希望取得好结果，在足球比赛中，有时不那么出名的队也能获胜，如此，足球才如此美好。,3
马丁·巴格尔夫妇是看到许多人在广场上排队才加入这个队伍的。,3
作者还特别申明说：“其中分章分段、理论和举例，大部分是根据林葛伦的《电影艺术》，林葛伦在英国电影理论家中是比较最进步的一个，并且这本书是一九四八年才出版，比较的最新最完备。,3
但如果这件事影响了孩子的复习，我真不知道咋办才好。,3
热电池复杂，国防建设需要它，我才乐于接受这个任务。,3
这次特别小心，才侥幸做到了一次停妥。,3
容易产生卫生死角，我们不定期组织人进行清理，”拉鲁湿地国家级自然保护区管理局副局长尼玛多吉说，“有了干净整洁的环境，候鸟们才会安心在此越冬。,3
孤灯村的农民就是跟这些石头结下了不解之缘，才使得这个默默无闻的小村声名远播。,3
没有“条条”的束缚，它才大大解放了思想，完全依靠自己的力量去战胜各种困难。,3
山海之大，才凸显出己身之小。,3
但是，直到1985年冬，工作考察，他才如愿踏上了这块红色土地。,3
他们能勤跑、勤问、勤摸、勤联系，因而才保证了原材料的供应。,3
矛盾揭露得深，才具有震动观众心灵的力量。,3
我们感谢读者的厚爱，你们踊跃投稿，才使话题讨论长盛不衰。,3
基本人权受到摧残的地方不在中国的西藏，在那里，正是平定了西藏反动分子的叛乱，实行了民主改革，百万农奴才从极端野蛮的农奴制度下解放出来，真正得到了基本人权和宗教信仰的自由。,3
然而，正是一些人经受不住金钱美色的诱惑，放弃职守，甚至支持、包庇、组织、参与走私，才使得厦门关区大门洞开，走私链条环环相扣，犯罪分子图谋得逞。,3
此项赛事酝酿了许久，但资金问题导致比赛几乎流产，最后由广州日报大洋网出资才使比赛得以实现。,3
二我没有狐狸的牢骚，所以才从那高高的架棚上摘到了一串串水淋淋的红葡萄。,3
那天，她去省作协开会，股骨摔断了，没有知觉，她还坐着开了半天会，直到中午，妹妹才发现，她的左膝肿得像一个篮球了。,3
初次经历公共假期的我，没有提前储备食物，跑了很远的路，才在一家加油站的便利店里，买了一些面包、泡面之类的，勉强度过了3天假期。,3
我以为这种唯恐落后的感觉只是我自己的，是我笨，是我没有技术细胞，后来才发现，周围的许多人都对新技术发展之快心惊胆颤。,3
总之，我们怀着“一颗红心献给毛主席”的巨大热情，突出无产阶级政治，才取得了这次手术的成功。,3
过年的意义从来都不仅仅体现在物质消费中，只是有很长一阵儿人们只有在过年时才可以穿得更好、吃得更好一些，因而这两项标准成了一种简练而形象的象征。,3
大概是这里是地震地区（一九○六年曾发生灾难性地震），房屋建筑一般都不很高，只是近二三十年才在市中心区盖起了几十座摩天大楼。,3
温州市之所以开展助廉活动，大概也是在实践中先“吃一堑”，才“长一智”的。,3
有了这些条件，并由于土改后大量翻身农民及改善生活后的牧民拥入了部队，才保证了人民军队的各种优良作风的建立。,3
刘长清说：“就是公家的东西，才不该随便用。,3
你是老同志，我才告诉你；对其他女学员，一个字不能露！,3
也如此，这个小店才不仅促进了生产，方便了群众，而且发展了本身的业务。,3
后来，这样的滚板机买不到，才去请教苏联专家。,3
正是如此，美国帝国主义者才公开对匪帮轰炸上海和平居民的暴行表示欢呼，虽然轰炸故意损害了一小部分美国人的财产。,3
可惜的是，当我们身处其中的时候，常常会太熟悉、太常见，以至于熟视无睹，往往只有在身处异乡之后，再回望他（她）们时，才会越发感觉到这种美好。,3
刘洪玉：正是住房具有居住和投资双重属性，而不是仅有投资的单一属性，所以才不能“炒”。,3
正是先人们在华洋杂处的世界里增长了见识，积累了财富，才使得南浔古镇青出于蓝胜于蓝，从小家碧玉变身成为贵阁千金。,3
正是医院的医生、护士和演艺界、企业界爱心人士的共同参与，才使得众多患先天性疾病的儿童能够恢复健康，拥有和其他孩子一样的快乐童年。,3
直到最近，西班牙官方有了透露，华盛顿方面才发表声明证实，原来事件中牵涉到核辐射和一颗丢失了的氢弹。,3
正是历来有千万仁人志士“忧天下”的奉献牺牲，世界才不致冷却，并且日益进步。,3
观东对我讲：金字塔万古不变是它的根基深，一个画家没有扎实的基础不行，只有画山入山，画河涉水，身临其境，让物和景感化自己的心灵，然后以满腔的热情全身心地投入创作，才可能有好的作品。,3
，正是他上台时所依靠的那些极端殖民主义者竭力反对撤出法国驻在突尼斯的军队，并且不断对突尼斯进行军事挑衅，才使得两国关系越来越恶化。,3
他说：“只是粮草不足饲养不周，它的威力才丧失殆尽的。,3
但这个中篇还是反映了郁达夫性格的全部复杂性，而且有这种复杂性，小说才和“文字狱”扯上了不可避免的关系。,3
中国社会发展的行程已经使资本主义近代企业的出现成为必不可免，洋务派在一定程度上迎合了历史的潮流，才会产生不同于以往的新动机、新愿望，在这种动机促使下采取的各种措施也就成了向资本主义转化的杠杆。,3
坚持了这个方针，我们才保持了党和工人阶级的独立性，空前规模地发展了党和进步力量，很大程度上争取了中间势力和民主党派，基本上孤立了顽固派，大大地发展了阵地。,3
如此，才使作品总是停滞在明显的情节化、简单的生活模拟、肤浅的外观描述上，构思缺乏回味的余地。,3
可是至今只有唯一的法文论文可查考，既缺乏其它证明，又找不到中文原著，为了审慎起见，暂时还只能视为待考的问题，待多方面搜寻资料之后，才好最后解决。,3
但他在试作小说的时候，却更近于托尔斯泰了，这是左拉是为了写小说，才去经验人生，他对人生的态度是冷酷的。,3
后来收发员拿着盖有鲜红的收发章的收文簿前去查问的时候，运输计划委员会办公室的同志再不能说“一定没有送来”就只好在抽屉里乱七八糟的文件中翻寻了，这才大吃一惊地说：“呀！,3
每个家庭只有在认为自己的孩子可以健康成长以后，才会决定少生孩子。,3
谢超群的成绩，是坚持了九年，“聚”九年之“少”，才“成”今日之“多”！,3
也正是如此，他才会在哈佛中途休学以专心玩他心爱的电脑。,3
这才会使同志们大胆批评，有利于发扬民主，广开言路。,3
但这样，这里才呈现出未经现代人类刻意雕饰的世外桃源之美。,3
也是她们的成功，才使她们终于走进了更多球迷的视野。,3
正是有了这些农村革命根据地，我们党才发展和壮大了人民革命力量，以农村包围城市，最后夺取城市，推翻了压在中国人民头上的三座大山，夺取了全国的胜利。,3
这样，我们才坚持生产力标准，把是否有利于生产力的发展作为社会领域中判断进步还是倒退的主要标志，当作我们考虑一切问题的出发点和检验一切工作的根本标准。,3
家庭可用资金的额度高了，能够在教育上所做的投资也越发多了，诸如健身计划、科技夏令营、跨国合唱团等项目才发展起来。,3
西安翻译学院正是沐浴在这样一个有深厚积淀的人文氛围中，才会如此婀娜多娇！,3
正是这样，所以宣传员、报告员的活动才受到各地党的组织的重视，并受到人民群众的热烈欢迎。,3
后来，大家就把这种穴位叫做“群智”，它是集中了群众的智慧，总结了群众的实践才发现的。,3
温县南张羌乡，通过整社认真地解决了社员提出的许多问题，社员们说：“像这样的整社，一年要多整几次才好。,3
有了这样强烈的市场意识，他们才力克群雄，脱颖而出。,3
就此，姜德寿说，正是看到中国经济发展迅速，以及中国经济在世界中的地位不断提升，集团公司才决定在中国进行投资。,3
后来是陈启元立了功，军事代表才又恩赐似地给他改作薪金制。,3
而百度则表示，个别吧主借公职谋私利，才会尝试“专业机构+吧友”联合运营的模式，目前已叫停所有病种类贴吧的商业合作。,3
目前在国内汽车市场上，每年进口车才4万辆左右，相对于200万辆的汽车市场来说，仅占2%。,3
对于读者来说，扑入眼帘的印象首先是封面装帧的新颖独特，你才会有兴趣关心它背后的内容。,3
在一处空白上整齐地写着这样几行小字：“做为一个共产党员，他最大的快乐，他的骄傲和安慰，就在他看见了人类他们的存在，才在加速地接近着共产主义！,3
也这样，才使影片的尖锐矛盾、曲折情节在不是用长篇对话而主要是用人物的行动的表现形式下，得到了清楚而富有表现力的反映。,3
正是有很多人把自己在平常生活中的诺言不当回事，才会在履行职业身份时进行经济欺诈（如三角债、虚假股市、偷税漏税）或政治欺骗（如贪污腐败）。,3
其实我们对于卫生工作的注意，才会使美国侵略者企图散布的疫病，没有能够扩大蔓延。,3
而臭黄荆这种极不起眼的小灌木所以有个正式的名字，我猜测主要它那形同小叶杨树的叶子，人们叫它臭黄荆叶，小灌木才因此得名。,3
同时，世界上有了这样一支保卫社会主义祖国、保卫世界和平的军队，有了东欧及朝鲜、中国人民民主革命的胜利，才使得战争的挑拨者发抖，不敢轻易地发动新的侵略战争，使持久的世界和平成为可能。,3
如此，刘恒的这一系列作品才在社会心理与意识形态的特定方向上唤起了读者广泛的兴趣，并取得了引人注目的成功。,3
是周末，才可以从容不迫地来此感受心向往之的中国艺术。,3
正是有这个坚定的信念，才处处体现蓬勃向上的顽强斗志、势不可当的奋争锐气和文明达观的风范气度。,3
部分企业会计制度不健全，所得税汇算清交工作延长了时间，到十月份才全部结束。,3
只是地主挨户团在关口上把守的紧，碰到行迹可疑的人，轻则搜去财物痛打一顿，重则抓起来杀头，林彪感到走投无路，才又被迫于当夜返回部队。,3
这样，我们的工作才取得了一定的成绩。,3
无序现象的出现，不是市场经济搞过了头，而恰恰是我们的市场经济才刚刚起步，市场发育还不充分，市场规则还不完善，市场法律还不健全，竞争主体还缺乏约束。,3
现在想起来，当时就是对这个疾病不了解，所以才会恐慌。,3
后来张老太太，旺生八路军不喝生气吵起来，五连同志才喝了。,3
有了这么多建筑，才使深圳有了六百零九家工厂，职工十万多人。,3
正是有了苏联的帮助，中国人民才取得了今天这样伟大的胜利。,3
当时，有舆论认为，他们是苏联队主力发挥失常才占了便宜。,3
却患有先心病被父母遗弃在医院里，到“宝贝之家”时才刚刚7天，后来又被查出患有肝损害，需要长期服药治疗。,3
到一九五三年秋天，越南劳动党和越南民主共和国政府派遣群众工作队来到仁和村，在那里进行访贫问苦，才发现这位老人已经有一百二十岁了。,3
过去，看见罗伯特·巴乔或是贝克汉姆出来了，有些小激动还要稍微掩饰掩饰，至少有所节制，对方相貌真的英俊有型才喝彩一下。,3
通过对文本及其背景的细致研读，才会真正在确认文学经典时减少遗珠之憾，增加公正性。,3
据俄通社—塔斯社报道，别列佐夫斯基同时指出，在别无选择的情况下，俄罗斯才会首先使用核武器。,3
村民们还向客人献上在盛大节日才吃的传统食品。,3
这样看，雷锋精神才不会时过境迁。,3
真材实料的金奖茅台越来越多，真心实意的为民服务受到褒扬，真情实感的沟通逐渐成为人际交往的主流，所谓删繁就简、返璞归真，才不会只是“要求”。,3
产品的体积虽然这样大，今年十一个月却完成了十一台；而去年和前年做的圆筒干燥机，一个齿轮三吨重，两年总共才做了九台。,3
可是，我们却出现了市场疲软，甚至出现了在资本主义经济危机时才出现的商品过剩现象。,3
在室内才可能做到最大限度的集中精力，热烈气氛，浓缩感情。,3
经过讨论，各部门领导干部认识到坚决贯彻以农业为基础，以工业为主导的发展国民经济的总方针，积极支援农业，夺得今年农业丰收，才会把部门工作带动起来。,3
在上海联谊会聚餐时，才会说几句上海话。,3
在特殊的时间和空间，国家才可以采取直接控制的形式。,3
这样才可以保证这次调查的人口能得到一个全面确实的数字。,3
饱满的政治热情同实际本领相结合，才会发生实际的作用。,3
现在才具备了条件，使我的愿望得以实现。,3
让阳光照亮每一个角落，群众心中的“谜团”才会不攻自破。,3
哥伦比亚《新闻评论》指出：跨国公司“对香蕉生产国的绝对统治，现在才受到了香蕉出口国联盟的威胁”。,3
违反了这些规定，才可能构成本罪。,3
谭盾说，你觉得自己是米开朗基罗，或者自己就是贝多芬，这样，才可以成功。,3
带着问题学，才会有决心把这个问题钻深钻透。,3
消灭不合理的运输，铁路部门才可能有较充分的运输能力来有计划地均衡地完成更多的运输任务。,3
