text,label_meaning
小伙子长得很帅，高高的个子，匀称的身材，然而他的体格却不强壮，这一年多总是生病，连去年参加八运会也是靠“外卡”照顾才去了上海。,3
改革开放近40年来，正是由于我们党根据这一主要矛盾制定和坚持了正确的路线方针政策，才使我国社会主义现代化建设取得巨大成就。,3
创牌子还要踏踏实实、一步一步从企业最基础的管理抓起，把住产品质量关，提高产品的科技含量什么的，长此以往，坚持不懈，才会在消费者心里塑造出个真正的名牌。,3
再危险的顶板，他说后晌才塌就不会前晌塌下来；再不好用的铁镐笨钻，随便拿过来也能摆弄出几个样子。,2
在一次演唱会上，我唱了7首歌后才唱《宝贝》，广场上、房屋和树上都是人呵！,2
手中有钱粮，心里才不着慌。,3
只是后来危机逼人，才不得不狠心作出这样的决定。,3
直到有一天，才大爷倚在陈老五的怀里，说出了一生中最后的一句话：“老五，我不行了，死了，是福……”他仍然挤不出买一双胶鞋的钱。,2
一个母亲沉痛地说：“我在一九四七年生第一个小孩，才四十天，小孩因有病常哭，一个深夜里哭得特别厉害，邻人都厌烦了。,1
也有的同志说：“别拣芝麻了，抱住‘大西瓜’，保证一炉钢水不废，才叫真节约呢！,4
从推销员步步做起，后凭着创业激情和学识才华，其分管公司的业绩一直稳居各子公司之首。,0
今年才二十一岁的余传恩在旁边讲：他们已经将五把不同规格的小方椅送到广州中国商品出口展览会展出，同时跟对外贸易部门订了合同，制作了八十多把小方椅。,1
过了半年———1927年5月，郭沫若才从上海重新回到武汉。,2
你才到厂几天，应该虚心向人家学习！,1
至于蒙班，是在‘崇贤义塾’办了八年之后才办的，而学生中也只有两名是劳动者的子弟，其余都是商人和比较有钱的人。,2
只是靠着美国佬的刺刀，才使这些傀儡免于被人民推翻。,3
他珍藏几十年的一颗手榴弹，直到1966年有关部门征集红军遗留文物，他才交给县里。,2
隔了好一阵子，才传来惊慌奔跑的脚步声、恐惧的嘶哑的哭声和低沉的痛苦的呻吟。,2
师生员工发言热烈紧凑，直到主席宣布停止讨论时，还有许多举了好久的手才勉强放下来。,2
然而进口商品程序复杂，环节多，时间长，诸如要考察、谈判、签约、运输，到国内纳税通关，从批发最后才到零售。,2
倘若一味加水稀释，或者提前透支，那才华势必一天天枯竭，以致最后连一杯水也挤不出来了。,0
老大爷见了，不知说什么才好，激动的泪水在眼眶里直滚。,4
通过这件事，我更坚定一个信念：只有多为百姓做好事，做实事，在突发事件面前，老百姓才可能帮助我们。,3
如某村党支部书记欧某，到1995年任职才4年，可他一次性购买了11年的养老保险。,1
你们看到维尼纶才几天？,1
在我国，群众性的旅游热才刚刚开始，方兴未艾。,1
结果工效却很差，五十吨的涵管，两个连队四十多人一个上午才卸完。,2
一代又一代共产党人情系苍生、筚路蓝缕、不惧牺牲，才书写下国家与民族奋进的壮丽诗篇。,3
小组赛首轮迎战罗马尼亚队，法国队凭借帕耶第八十九分钟的一记世界波才勉强以2∶1取胜。,3
正是他们把商业做出了文化和品质，才使常家人的事业兴旺发达，名噪一时。,3
他走后，我才发觉帽子忘了还给他。,2
说是下午3时到场，才2时40分，4位同志已踏进门。,1
而在古丝绸之路上的重要城市撒马尔罕，当地的标志性建筑帖木儿王陵里还保留着一部分中国原产的金箔，其他的金箔也是在中国造纸术传来后才在当地生产的。,2
有的地方买一个新禾桶才十二三元，但修理一个旧的就要七八元，这样，群众就不大愿意修理了。,1
对外承包工程和劳务合作业务，在我国是近五年内才兴起的一项崭新事业。,2
最后，剩下一百多人，才奋勇冲出重围，从西北郊转入农村，继续战斗。,2
只有如此，用现代新风取代传统陋俗的日子才会早日到来！,3
纪晓岚借阎王爷之口表达的观点完全对头，他老人家也一定是有感于当时官场上种种混饭吃的人物才发此妙言的。,3
如凯洛夫的一套修正主义教育谬论，毒害很大，我们才刚刚开始批判，它的流毒远没有清除掉。,1
他在棋艺上显示出了超群的才华和天赋，没多久，便荣获全英国际象棋锦标赛的冠军。,0
福秋、黑丑的转变同和好只有在矛盾充分展开的时候才会自然和动人。,3
当在村办企业上班的群众月工资达到200多元时，他这位当支书的月工资还在60元以下，直到1988年年底，在党员、群众的联名提议下，他的月工资才升到90元。,3
他在民主改革以后才上过很短时间的民办小学，过去也没有搞过文艺创作。,2
这麦子长的才叫好呢，老远一看就像一片绿色金丝绒。,4
声明指出，正是由于美以之间的这种勾结，才使以色列侵略者敢于冒天下之大不韪，对阿联进行袭击，犯下新的罪行。,3
枫桥公社有一个统计：一九七一年到一九七八年百分之七十八到百分之九十一的四类分子都参加力所能及的劳动，只有丧失了劳动力的四类分子才不参加劳动。,3
我虽然在1974年已经参加了整理帛书的一些工作，但直到1978年初才去整理小组报到。,2
钟华安置好小佳庆，又去帮助其他伤员，协助医护人员清创包扎，到病室安慰伤员，给伤员家属打电话……这时，她才发现妈妈不知何时也住进了医院。,2
苏永舜在谈到在吉隆坡进行的两场比赛时说，第一场比赛中国队是先以○比二失利后才反败为胜的，由此可知比赛的艰难。,2
我们大队有一个地主分子，从小就外出了，到一九四八年才回来。,2
新赛季才刚开始，球队就遭遇伤病困扰，对新疆队的板凳深度提出考验。,1
另一方面，目前180指数才刚刚推出，未能让投资者看到较明确的盈利模式及赚钱效应，由此导致市场保持“静观其变”的态度。,1
指导员没坐下来就把首长慰问李先生的亲笔信念了一遍，李先生一时怔得发呆了，过了半晌才两眼露着杌隍不安的神情连声说：“自己人，自己人，还说两家话。,2
只有一个懦夫和恶汉才会向手无寸铁的战俘们动手屠杀。,3
而已经从秘鲁回来的杜勒斯在用电话和艾森豪威尔交谈以后，才做出这个决定来的。,2
他解释道，古希腊一位哲学家说过，人到50岁才可以搞政治。,2
她却说：“冷，我才偏要跑。,3
为了对你表示诚挚的敬意，有关方面才决定委托我和金坚范同志去美国为你颁奖。,3
正是这些国家所采取的立场，加上它们的军事力量才使得侵略的帝国主义集团阴谋不能得逞，而且这种表明态度也是防止任何新的挑衅尝试的主要保障。,3
问她生意如何，这位笑口常开的妇女解嘲地说：“今天才卖了一件毛衣，连机票钱还未挣出来呢。,1
直到读到贾霁同志的《不足为训的武训》、杨耳同志的《试谈陶行知先生表扬〈武训精神〉有无积极作用》、汪曾祺同志的《武训的错误》等文，才使我从许多错误思想里解放出来。,2
然而好事多磨，由于丙酮酸的不稳定性，其生产工艺十分复杂，经过多年的反复试验，科学家们才发现了实用化的制造稳定的丙酮酸盐的工艺路线。,2
在那里的步兵常常发问道：我到什么时候才回家？,2
汽车按着指北针一个劲地开，慢慢才从草地上第一次压出一条汽车路。,2
须知美帝国主义只有在它的侵略面目完全暴露，在它的侵略政策遭到全世界人民的坚决反对而陷于完全孤立，并且用任何方法也挽救不了它的失败的时候，才会稍稍收敛一下强盗气焰。,3
然而，招商会的日期临近了，徐佳立等来到临沂时，才发现筹备的招商会与他们的预想完全是两码事。,2
凌晨2时，我们急急忙忙回到汉城，摄影记者老李的房间却已经被快乐的球迷占用了，汉城这个周末各饭店人满为患，老板以为老李第二天才回来，房间已经再次出租。,2
这样，在与朝鲜队乃至世界强队掰手腕时，中国女足的腕力才会绵绵不绝。,3
我们从这里可以清楚地看出来，老挝临时民族团结政府是在克服了许多困难之后，才发表了它的中立声明的。,2
澳大利亚一位移民部长如是说：“年轻而有活力的华人社区，介入了商业、艺术、新闻、政治、社区工作等几乎所有的领域，他们带给澳洲获益的技能和才华。,0
这个2009年5月份才在成都经开区正式奠基的基地，到今年4月份就实现了100万辆整车下线。,1
张丽丽利用业余时间，跑了10多家商店，才买到28包酒曲。,2
哈里·米查里是美英混合第十八战斗轰炸联队英国空军第二中队的少尉驾驶员，本年六月九日才从南非调来朝鲜。,1
只有等到出现了这样的局势，或者美帝国主义这一罪恶图谋有了实现的保证之后，美国才可以考虑撤兵的问题。,3
只有当我已经视昔日的敌人为朋友时，我才会揭露这种卑恶行为。,3
非主流音乐的流行，恰恰说明了主流音乐的失落，人们才去寻求另一种新的音乐刺激自己。,3
我说您是大姐，他才九十九。,1
但是，劳改释放就业的得到六十岁才准许办退休，上级不管我被判刑十二年的事情是冤案，案子已经得到了平反，却仍然把我当做劳改释放就业的。,2
李虎天一看，明白了一切，可是不知道说什么才好，瞪着两只眼睛，看着其他人直发笑。,4
后来她参加工作，帮助养家糊口，辍学九年才又重新上大学，毕业后曾经从事职业性的社会咨询服务，并曾遭到军政府的追捕。,2
在同工人相处中，他耐心地向工人进行教育，勉励他们克服暂时的困难，半月以后，房子和暖气都修好了，他才回到自己的宿舍去住。,2
但直到下午5点半他才匆匆赶来。,2
我曾经追问过自己：是从去年春天才冒出错误思想吗？,2
正因为这种危险性的存在，所以，东盟才会呼吁越南占领军必须全部从柬埔寨撤退。,3
徐帅将身边仅有的300余名机关和警卫、通讯人员组织起来，与敌搏杀；十一师政委李先念闻讯后火速率部驰援，才保证了总部的安全。,3
像澳门市民这样，重视过母亲节、父亲节，从小培养孩子们对父母的一颗爱心，对于爱他人、爱祖国才会有渐次的引领作用。,3
注释1”说：“写到这里，我才听说，台湾已把全部二十五史输入电脑。,2
如果我们本世纪内达到了小康水平，那就可以使他们清醒一点；到下世纪我们建成中等发达水平的社会主义国家时，就会大进一步地说服他们，他们中的大多数人才会真正认识到自己错了”。,3
由于“文革”的影响，直到1975年1月，四届人大一次会议才在北京举行，原邮电部于当年1月25日发行了一套三枚《第四届全国人民代表大会》纪念邮票。,2
中国古代钱币中，最为亮眼的是一枚海内外孤品同治通宝宝浙局样币，为1870年由清廷委托法国巴黎造币厂试铸，因普法战争爆发，中国机制钱币的尝试直到光绪年间才又恢复。,2
我们已经说过我们爱我们出生或寄住的国家，但是我们愿意以后才回去。,3
这次西安学生请愿游行，由于张学良将军的恳切劝导，才使可能发生的中国历史上一场最大的屠杀爱国请愿学生的流血惨案得以避免。,3
王瑞安在节目中告诉主持人艾伦，自己学钢琴才一年半，但是他很爱音乐，有时候旋律会直接流到他的指尖。,1
在年轻人看来，摇动电话、告诉话务员要接通的地方或人、连线通话，这种通信方式似乎只有影视作品里才会出现。,3
是亲人们的劝解，尤其是许多热心朋友的帮助，才使我渡过难关。,3
正因为如此，他所领导的公司才大胆在中国投资，成为外国公司在中国最大的投资者之一。,3
阶级敌人趁机挑拨，胡说什么“从来没见过西藏冬天种麦子”、“汉人想吃白面才叫我们这样干”。,3
可是两个老贫农一眼就看出是棉田缺水，连续给棉田灌了三次水，才使棉苗免除大面积死亡。,3
他们对这十一家工厂制造墨水瓶盖的各项费用，进行逐项比较，从中找出潜力，促进这些工厂降低成本，才使每个墨水瓶盖的费用减少了四厘多钱。,3
由于秋瑾坚决反对，并发动女留学生一起反对，这件婚事才作罢。,3
细心的母亲想起前不久儿子曾拿回一张揉皱了的《望女成凤，“凤”飞娘痛》剪报给自己看，因此她才从单位找到这张《人民日报》。,3
10%的服务费我以前就知道，可这6%的增值税却是第一次遇到，就餐前，服务员也没有告诉我们还要额外交税，结账时才发现小票上多了这一项。,2
只有这样，侨务工作才会越做越好。,3
当一个社会“可爱的人”多起来的时候，它才可能成为一个可爱的社会亦即我们所向往和追求的理想社会，而理想社会的实现则有赖于一代代人的不懈努力，有赖于每个人“从我做起”。,3
而《三国演义》之精彩和别开生面，正是运用了无数智谋与奸诈等悬念来组成伟大的成功，是一部名副其实的“才子书”。,0
他常说：“只有群众感到需要怎样作以后，作起来才会收到真正的效果。”,3
直到2015年10月31日凌晨，巡逻警卫才发现盗墓行为，此时嫌疑人梁成刚等人已逃离。,2
正是由于始终把维护国家统一和民族团结放在第一位、落实到各方面和全过程，民族区域自治才不断发展完善、行稳致远。,3
但我们这次去襄樊棉织厂，见人家最高的工资才四十五元，一般都是三、四十元，比我们低得多，但人家生产好，去年就上交了二万五千元利润，相当于工厂全部财产的两倍多。,1
想到这里，他一个箭步又跑回了猪圈，一直救活了第六个、第七个、第八个猪崽，才回去休息。,2
脚正才不走歪路王亚兰对于党支部“一班人”的要求是严格的，尤其是对自己这个“班长”要求更严格。,3
这种麻醉手术，我们过去在广州门诊都不敢做，一定要在医院手术室有急救设备才做，现在决心打破旧框框，小心地进行手术和观察病人的变化，结果手术过程很好。,3
洁白的雪地上留下了两行脚印：妈妈的脚印子深一些；小海才七岁，脚印浅浅的，但上边清晰地印着五个脚趾头。,1
刘是元氏人，曾在石家庄建国中学肄业，才十九岁，去岁投入青年军二零八师，于清风店战役中被我解放，现在我某政治部工作。,1
因此，人们呼吁“理财文化和商业伦理还需要有人多讲讲，才不致使市场经济走入歪道”。,3
工厂企业的自备汽车组织起来才两个多月，已经显示出这种做法的很大优越性。,1
当谈到他冒着生命危险，逃出营场的原因时，他说，他想回到共和国的心是那样急切，而“国际审查”又是那么渺茫和不可信，因此他才在二十四日下午趁特务们稍一疏忽，就爬出铁丝网逃出来。,3
这宗铁板是当地铁业生产合作社不可缺少的原料，有二分厚，一尺至二尺宽，而扁铁才一、二寸宽，根本不合用。,1
只是由于苏联的反对，会议才决定在战后要建立一个统一的德国。,3
老皇帝一眼把人看错，或新皇帝有个发展变化（人是可以变的），“社稷”就倒霉了，只有等这个皇帝死掉，换上另一个皇帝，才可能有转机。,3
只有在室内才可能做到最大限度的集中精力，热烈气氛，浓缩感情。,3
经李明岭的爱人王德兰（党员，也在该厂工作）多次请求和厂里医生帮助，厂里才借了一百八十二万元给李明岭，付清了药费和住院费用。,3
只有在特殊的时间和空间，国家才可以采取直接控制的形式。,3
接到先遣入关的命令时，部队才从塔山阵地上撤下来，尚未休整，冬装也没发。,2
唯有我们这样的国家才会出现这样的奇迹。,3
多亏他采取的措施得力，才化险为夷。,3
今天下午，一位马龙派主教在贝鲁特南郊被武装分子绑架，经杰马耶勒出面交涉才于当晚放回。,3
他在高中念书时，向往大海却没见过大海，到了小岛，才发现大海并不象湖水那样宁静，一天到晚，海浪吵闹不休。,3
你们看，他才30多岁，可头发已白了很多……”孙淑伟说不下去了，胡恩勇拿了一瓶矿泉水轻轻放在孙淑伟面前。,1
解放前他给地主当了六年长工，没田没地，土地改革以后才分到一亩六分田和一间房子。,2
留下一个六十多岁的老公公和三个孩子，大的六岁，小的才两个多月。,1
这时，我才发觉，身下这只机船，马达的轰鸣早被涛声吞没了，自身的驱动力显得那么无足轻重，船身紧紧伏贴在黄龙的脊背上，不可抗拒地任其奔突、奔突……啊，黄河！,2
去年赴俄滨海边疆区某市座谈，俄方市长开完会又坐到我们车上，滔滔不绝可着劲儿推介项目，直到我们的车离开该市才下车”，对岸的热情让绥芬河市委书记赵连钧连呼“超预期”。,2
本来只有在以较大的时空领域为研究对象以至于可以忽略基本粒子的内部结构时，才可以把基本粒子看作数学的点。,3
头一批二十公厘直径的斜柄钻头，经过三、四个月的反复制造才初步试制成功。,2
围观的群众说：“这才像共产党办事的样子。,4
他说：“老人要随心所欲，我爱吃，什么都吃，也讲究吃，我不提倡单吃素食、绝对淡食，老虎吃肉才会有劲儿嘛！,4
他们还说：一到春天，北邙山腰早晨都围着一团一团的白云，田野被一场春雨叩醒，柳条儿泛青，那才好哪。,4
庙垭乡拱桥村村长1987年至1988年4月为37对青年出具了结婚证明，其中，有28人不够法定婚龄，最小的才16岁。,1
黄旭华和同事们才不管这些！,4
只有当电视介入了最广大的普通观众的现实生活，我们的社会才会形成真正的电视文化，而仅有消闲娱乐功能的电视至多只是娱乐文化的一部分，却无法涵盖内容丰富的现代电视文化。,3
魔湖岛中修建了一座神庙，形成了一座小而可爱的湖心岛屿，据说里面供奉的是莲花生大师，当枯水季节到来时，人们才可以步行上岛朝拜，涨水季节人们只能隔江相望。,2
最后才和师部叫通了，但也只讲了几句，因为怕暴露目标，连马达也不许多摇。,2
琵琶是弹拨乐器，声波是虚线，而交响乐是管弦乐，声波是实线，因此琵琶的声音具有穿透力，不会被交响乐的声波盖住，才可以作为引领性的独奏乐器，和交响乐融为一体。,3
回到祖国才两个月的科学家汪德昭说，回国后所见所闻，使他太感动，太兴奋了。,1
童汉尧知道郭明月过去一向喜欢把余粮囤在家里，要用钱才卖。,3
双方激战了三局，中国选手才以二比一获胜，得分再次领先。,2
我们又钻过了一道窄峡，才发现水源。,2
出版局把福米娜的著作一直拖了五年才出版，在这当中这本书遭到了许多批评，事实上就是硬要作者接受当时广为流行的错误见解。,2
陈鹤太摄小厂造的羽毛球进入国际市场小厂造的羽毛球进入国际市场宁前浙江小港羽毛球厂是一家农民集资办起来的小厂，150多人，开张才两年多，可是产品已行销欧亚六七个国家。,1
那时的祝希娟才21岁，扮演指导员的王心刚27岁，陈强也不过41岁。,1
有些单位要求应聘人员先办理了离职手续，然后才介绍报名应聘，这是不符合招聘工作的精神的，应该纠正这种做法。,2
服务队队员、流体控制专业学生傅忠勇对我们说：“毛主席为雷锋题词发表6年后，我才出生。,2
刘东华近闻，某单位一业务骨干因受某领导歧视，难以充分施展才华，前不久终于“跳槽”——调到另一单位“挑大梁”去了。,0
经过三个小时的努力，才做熟了第一顿饭。,3
而我并不是一个差等生，妈妈也许是怕我考上自己理想的大学后，会主动放弃出国的机会，才决定让我在高考前出国。,3
他是河北省固安县人，今年1月才参军。,2
企业只有经常向职工进行正确的思想观念，提出新的目标任务，使职工保持积极的危机感教育，才会有活力。,3
我们走这条路毕竟才八年时间，有一些东西明确了，有一些还在探索中。,1
只有在理念的基础上，往实践的方向更进一步，时间才会给我们留一扇门。,3
正是由于双方从大局着眼，本着平等互利、互谅互让、求同存异的精神，作出了不懈的努力，才克服了各种困难，妥善处理和解决了彼此的分歧，取得了“双赢”的结果。,3
只有阳春四月，中原才会出现这种风的走势的，整个一股来势很猛，像是从大地深处冒出的一股阳气向高天垂直地吹拂上去，大约在300米或更高些的天空又猛地改向舒卷着流向远方。,3
这才合乎社会主义生产的目的。,4
建塘之初，主要用于防火消灾，后来才利用起来养鱼供自家食用。,2
他说：“只有大救星毛主席教导下的运动员，才会进山来为咱牧民们表演啊！,3
只有传统的艺术，大众喜闻乐见的艺术才允许拼凑、模仿、因袭和师承，因为传统就是在因袭和继承中落脚喘息的。,3
父亲脑血栓瘫痪在床，公婆已年逾古稀，儿子才刚刚几岁，哪一方面都让她牵肠挂肚。,1
为了受到表扬才去干某一件事，那就算不得全心全意为人民服务。,3
咱村30年前才五六百人，现在1400多口了，人多了，耕地却由那时的人均4亩减少到2亩多。,1
他说：“因为这边人工费很高，为了省钱，自己能做的都学着去做，实在搞不定了才会请人帮忙。,2
只有干出实事，求得实效，社会的物质生产和精神生产才会不断向前发展。,3
中罗友谊之桥的架设者从布加勒斯特乘汽车，沿着喀尔巴阡山往西行，清晨出发，天黑才到达西部边境重镇阿拉德。,2
这时‘迎迎’才四肢无力地躺了下来。,2
这种神气，我见过很多，这是孩子才会有的神气。,4
他们在芭蕾舞剧目上大搞才子佳人、神仙妖怪，散布封建主义、资本主义和修正主义的毒素。,0
一直默不作声的出租车司机突然打开了话匣子：“你们今天看到的根本不算什么，今年5月份俺遇到的一起丧事场面才叫大。,4
与此相反，美国雇佣军队在战争中却是愈战愈弱，其无可避免的失败早已成为定局，连美国侵略者自己也认识了这一点，因此它才不得不接受停战谈判。,3
当然因改编者才力不等，失败之作也不少。,0
"直到当日，美国白宫宣布,在参众两院相继通过了旨在解决债务违约危机和结束政府停摆局面的议案后,总统奥巴马才下令所有的联邦政府雇员于17日回到工作岗位上。",2
现在他认识到，正因为过去自己做官当老爷，严重脱离群众，背离了毛主席的革命路线，才受到群众的批判。,3
面对着这样一位年轻有艺术才华，本性又淳厚质朴的邻舍，在全国文明礼貌月中，我竟这么鲁莽失礼，唉，你说傻不傻！,0
他先去拿了一些育秧用的尼龙纸，把土坯遮盖好，然后才去场里盖队里的稻堆。,2
直到有一天，漂泊的心疲倦了，忍不住将它小心翼翼地剥开，才发现里面只有沉甸甸的两个字——乡愁。,2
因为，正是他上台时所依靠的那些极端殖民主义者竭力反对撤出法国驻在突尼斯的军队，并且不断对突尼斯进行军事挑衅，才使得两国关系越来越恶化。,3
只有以求真的态度做踏实的工作，保护环境，走可持续发展之路才不会成为一句空话。,3
一九五二年三月，她爸爸生了病，一直到第二年四月才好，这么长的时间里，不仅享受着公费医疗待遇，还发给薪金。,2
但是出门旅行，依然有很多烦心事，比如驱车去到景点后才发现无处停车，景区内人满为患、看个景点要排队两三个小时，网上报的旅行团赶时间削减景点等等。,2
萧红构思于1937年的武汉，因时世动乱不安，转徙流离，直至1940年12月才在香港完成。,2
其实，社员们和学生们，对建元才好呢！,4
她说：“部队经常派干部战士帮我料理家务，管理羊群，才使我能抽出身来参加学习。”,3
但是，现实中消费者维权时却需要出具“第三方证明”证明商家售卖的商品为假货，才可立案。,3
叫他填表，籍贯写成中国，住址写成乐山地区公安处收审所，反复问话才吐露了一句：“我死也不回去，说了还是死。,3
是粉碎“四人帮”与改革开放，才使这位朝鲜族汉子重获新生。,3
发展组织和“只是满足社员群众的供销要求”不仅不矛盾，而且是一致的；也只有首先发展了组织，才可以实现“为社员服务”的业务方针。,3
采访中，一位执行法官说得好：“只有形成‘老赖’人人喊打的社会氛围，‘老赖’才会真的绝迹。,3
一九七六年，人口上升到四千三百多人的核桃公社，粮食总产量下降到一百零四万斤，亩产不到六十斤；社员每人平均只分到口粮一百九十二斤，分配收入才二十三元。,1
生产关系只是经过一些时候，才会被改造得适合于生产力的性质。,3
寿张县委对许多重要工作，经常是经过充分酝酿，热烈讨论，反复调查研究才取得一致意见的。,3
随即，他又苦笑了：恢复工作才几天？,1
最近几年我们这里，种的花生很少，只是去年才多种了一些。,3
柏耀平紧紧握住王文官的手，一时竟不知说什么才好。,4
看来，苏联仍然坚持其“联系”原则，即只有在严格遵守反弹道导弹条约的前提下，苏联才同意达成削减战略武器条约，其目的是想压美国取消“星球大战”计划。,3
那些全家不耕田，专靠独立劳动（做裁缝、木匠等）谋生活的才叫独立劳动者。,4
只有教育越办越好，各方面拿钱办教育的积极性才会越来越高。,3
结果，麻城县的棉花每亩平均产量（皮棉）由去年的六十斤一跃而为今年的一百零三斤，新洲县由去年的六十三斤（比麻城高）才增加到今年的七十二斤（比麻城低）。,1
经过巡回办公后，县委的每个成员对全县情况都有了概括的了解，才制定出了切合实际的跃进计划。,1
到了楼下，他才发现，打车软件迟迟没有回应。,2
后来是合作医疗给我一家带来了好处，教育了我和家里人，我们全家才从心底里爱上了合作医疗。,2
因为我才两岁多，我的爸爸——方志敏烈士就已离开了我们。,1
我们是经过这三年时间，有选择地确定了我们的相爱关系，又经历了三年的考验，一直等到党中央调你回国，才在我们两地党的组织的同意下，我从天津到广州，于1925年的8月结婚了。,2
南京师范大学心理健康教育咨询中心咨询师裴涛分析，在这种错误认知的指导下，欺凌和暴力才会屡见不鲜。,3
一直到工程即将完工，要核计水电装置预算的时候，才发现建筑面积超过原计划一倍半以上。,2
待看到曹禺为什么要写《雷雨》，是怎样写《雷雨》时，才发现作者的用心。,2
他说，“我和周恩来的会谈通常都是从下午3时开始一直谈到晚上，甚至半夜，只在吃饭时才停下来。,3
有高尚的情操的作者决不肯用这种手段来炫耀自己多么有才华。,0
要想保证牛奶的质量，就必须保证高质量的饲养水平，有了高质量的牛奶，高质量的奶制品才会成为可能。,3
可我国登记献骨髓的人只有2万人，实际上需要10万人以上才可能建立生命保障机制。,3
因为有了“两手抓、两手硬”，才使今日刘桥一矿面貌一新。,3
最后，公司召开了斗争大会，在群众的压力下，又加以证据确凿，史凤玺才不得不承认这一贪污事实。,3
只是美国在信贷需求量出现周期性的不高的情况才使世界的利率下降。,3
而旧中国从1878年开始到1942年的六十四年内，全国煤矿最高年产量才六千一百八十七万吨。,1
而这种感情，也只有像他们这些长时间从事水利建设的工程技术人员才会体会得那样深切。,3
婴儿是横位，卫生员从晚8时直忙乎到深夜12时多，才使母子平安。,3
仿佛生态保护、生态重建只有政府才关心，老百姓两眼只会盯着门前的一亩三分地，老百姓难道就真的不关心身后的这片土地了吗？,3
中国队对波多黎各队的比赛争夺十分激烈，经过两次延长期才决出胜负。,2
在新时期的这十多年中，樊枫很幸运地受到了两种文化的熏陶，没有走弯路，再加上他个人的悟性和执著追求，每看到他的一批新作，都使我感到他才华出众，要刮目相待。,0
为保证这一工作稳步进行，使企业把功夫下在抓管理上，对国家级企业必须在一个等级上稳定一段时间后才可申报更高等级。,3
其实正因为我们对于卫生工作的注意，才会使美国侵略者企图散布的疫病，没有能够扩大蔓延。,3
25日上午，在3名旅客代表多次督促下，这次班机才决定起飞。,2
到厨房参观大煮干丝的制作，一片小豆腐干横切32刀才及格。,3
不过，欧美之间的这次钢铁协议必须得到有关国家钢铁业领导人的批准才会有效。,3
由于及时采取了措施，才化险为夷。,3
荀况指出人能够适应自然环境，行动都有条理，衣食都很适当，使自己的生存不受伤害，这才叫做真正的“知天”。,4
评论强调说，对南斯拉夫人民真正关心的苏联人对南斯拉夫居民的困难深深同情，只有丧失良心的诬蔑者才会颠倒黑白。,3
你看丁少纯原来还是车间的先进工作者，可是结婚才半年，就慢慢从先进变成落后了。,1
进入公园以后，记者才发现，公园内其实只有一条通向麦金利河谷的道路，其他的地方只有步行。,2
而只有在把这头几个问题加以讨论并解决以后，才可能和平解决远东问题。,3
在周午生的工笔绘画中，他为观者提供了不再高大辉煌、不再教义味浓厚的绘画风格，而是突出了高雅细腻，出人意表并且使人久观之后才会恍然大悟的愉悦经验。,3
出生于上个世纪二十年代的奶奶，年轻时经常是看着星星就出门，伴着月亮才回家，即使这样，一家人还得饿着肚子过日子。,2
事实上，现代人也是在二十年代乘飞机考察秘鲁时，才发现它们的存在。,2
她是有才华的作家。,0
同一篇传记，记载顺治同他母后的关系才60个字，记载康熙同他祖母的关系则有715个字。,1
列宁说：“只有社会主义才可能广泛推行和真正支配根据科学原则进行的产品的社会生产和分配，以便使所有劳动者过最美好的、最幸福的生活。,3
根据这样一种典型化的社会化生产所得出的对未来社会特征的预测，也只能在那样一种高度社会化生产的社会中才可能以纯粹的形态存在。,3
原来，我们国家驻亚德里亚海沿岸那个较发达国家的外交官不吃齐老板那一套，只认才华，不讲关系。,0
仁义礼智之名只是在有了这种行动以后，才产生出来。,3
到底能拿多少枚金牌，人们似乎也不那么关注了，只有参加某些竞猜活动的人，才会仔细算算金牌账。,3
她说：“刀不磨要生锈，人不劳动要变修，坚持参加集体生产劳动，工人阶级的本色才不会丢。,3
许多重大项目的设计和研究是经过几十次到几百次的试验才取得成功的。,3
正是凭着“三个不相信”的精神和作风，才使杨根思在解放战争中成为全军闻名的“爆破大王”和战斗英雄。,3
我这才到国会这儿来的。,4
只有明确地指出美帝国主义是和平的敌人，才不至于导致各国人民迷失斗争的方向。,3
直到5月中旬，非典疫情缓解，她才到医院化疗。,2
总管说：“混蛋，骡子倒了，你们救人不救骡子，淹死一头骡子一百多块钱，死一个人才四十块钱。,1
有的教师也认为，学生只有识字多，自己脸上才光彩。,3
国家有关部门立即采取了一系列措施，才使存款额有所回升。,3
他说，只有洪森及其金边政权的同伙不是作为所谓的“柬埔寨人民共和国”的代表时，他才同意在雅加达会见他们。,3
这些协定的出发点是拒绝集体安全的原则，使一些欧洲国家同另外一些欧洲国家处于对立状态，挑拨欧洲国家之间的矛盾，以及继续军备竞赛，只有新侵略和新战争的计划才会如此做。,3
他的老师中央音乐学院教授刘北茂说：“我教了二十多年二胡，第一次遇到这样有才华的学生。,0
幸好这对年轻人会说英语，申明自己是首次来澳，并已如实申报了食品，只是对具体规定不太清楚，最终才免遭罚款。,3
因此，他反对先验地要求作家在写作之前具备共产主义世界观，或者说“改造好了”才去从事写作。,2
任何食物放在猴子们面前，猴王不先动，哪个猴子都不敢动，只有等猴王享用完了，众猴们才一拥而上吃将起来。,3
六月二日，塔德在荷泽会议上亦正式宣布，要在六月四日把面粉运到各修防段；可是，到六月十日为止，才只运来一百吨。,1
在各种情况切实弄清后，才予批准或上报，改变了以往那种只看报告就批的官僚主义作风。,2
